hm: 239 cena: 2625 --- 0.936954975128
hm: 248 cena: 2211 --- 0.938352108002
hm: 233 cena: 2433 --- 0.946873903275
hm: 244 cena: 2474 --- 0.931924104691
hm: 247 cena: 2845 --- 0.937659978867
hm: 248 cena: 2581 --- 0.937531948090
hm: 247 cena: 2380 --- 0.935840129852
hm: 241 cena: 2637 --- 0.936130046844
hm: 249 cena: 2425 --- 0.934111118317
hm: 249 cena: 2265 --- 0.940557956696
hm: 241 cena: 2576 --- 0.946962833405
hm: 246 cena: 2482 --- 0.941039085388
hm: 246 cena: 2561 --- 0.951404094696
hm: 249 cena: 2677 --- 0.938210010529
hm: 230 cena: 2395 --- 0.937595129013
hm: 230 cena: 2641 --- 0.966150045395
hm: 244 cena: 1865 --- 0.951249837875
hm: 249 cena: 2505 --- 0.967525005341
hm: 244 cena: 2244 --- 0.959015130997
hm: 247 cena: 2295 --- 0.938077926636
hm: 235 cena: 2571 --- 0.943888902664
hm: 248 cena: 3030 --- 0.932561874390
hm: 241 cena: 2361 --- 0.948679924011
hm: 230 cena: 2770 --- 0.936709165573
hm: 220 cena: 2226 --- 0.946933984756
hm: 244 cena: 2541 --- 0.938157081604
hm: 223 cena: 2200 --- 0.933609962463
hm: 236 cena: 2419 --- 0.935727834702
hm: 242 cena: 2511 --- 0.941467046738
hm: 240 cena: 2115 --- 0.950983047485
hm: 245 cena: 2633 --- 0.937354087830
hm: 244 cena: 2159 --- 0.943475961685
hm: 249 cena: 2318 --- 0.932173967361
hm: 222 cena: 2369 --- 0.944637060165
hm: 249 cena: 2612 --- 0.952103137970
hm: 248 cena: 2827 --- 0.934042930603
hm: 243 cena: 2350 --- 0.958159208298
hm: 231 cena: 231 --- 0.902137041092
hm: 243 cena: 2920 --- 0.934566020966
hm: 235 cena: 2436 --- 0.935419797897
hm: 246 cena: 2069 --- 0.936305999756
hm: 247 cena: 2486 --- 0.931128978729
hm: 246 cena: 2673 --- 0.959748983383
hm: 247 cena: 2551 --- 0.939238071442
hm: 230 cena: 2911 --- 0.935170173645
hm: 232 cena: 2045 --- 0.935252904892
hm: 247 cena: 2915 --- 0.937938928604
hm: 246 cena: 2555 --- 0.932749986649
hm: 244 cena: 2569 --- 0.949500083923
hm: 244 cena: 2306 --- 0.937277078629
