hm: 244 cena: 1979 --- 0.798659801483
hm: 214 cena: 2516 --- 0.783556938171
hm: 233 cena: 2564 --- 0.809122085571
hm: 234 cena: 2044 --- 0.801706075668
hm: 245 cena: 2062 --- 0.784001111984
hm: 227 cena: 2696 --- 0.801498174667
hm: 246 cena: 2193 --- 0.794090032578
hm: 248 cena: 2992 --- 0.795418024063
hm: 248 cena: 2197 --- 0.799167156219
hm: 235 cena: 2551 --- 0.814999103546
hm: 249 cena: 2372 --- 0.815566062927
hm: 238 cena: 2115 --- 0.798673868179
hm: 233 cena: 2368 --- 0.788064002991
hm: 248 cena: 2440 --- 0.806630134583
hm: 244 cena: 1609 --- 0.787194967270
hm: 228 cena: 228 --- 0.734926939011
hm: 247 cena: 2184 --- 0.789610147476
hm: 243 cena: 1893 --- 0.801324844360
hm: 235 cena: 2345 --- 0.785224914551
hm: 249 cena: 2550 --- 0.798933982849
hm: 236 cena: 2763 --- 0.788281917572
hm: 241 cena: 1953 --- 0.790798902512
hm: 245 cena: 2532 --- 0.784044027328
hm: 248 cena: 2347 --- 0.785393953323
hm: 240 cena: 2684 --- 0.791701078415
hm: 244 cena: 1856 --- 0.811982870102
hm: 248 cena: 2335 --- 0.786336898804
hm: 249 cena: 2365 --- 0.802366018295
hm: 241 cena: 2249 --- 0.787714958191
hm: 248 cena: 2039 --- 0.773570775986
hm: 241 cena: 2246 --- 0.790833950043
hm: 238 cena: 2435 --- 0.787691116333
hm: 247 cena: 2443 --- 0.784819841385
hm: 245 cena: 1863 --- 0.792261838913
hm: 235 cena: 2928 --- 0.778765916824
hm: 227 cena: 2373 --- 0.786584854126
hm: 235 cena: 2408 --- 0.781020879745
hm: 241 cena: 2326 --- 0.795411109924
hm: 246 cena: 1983 --- 0.786683082581
hm: 246 cena: 2029 --- 0.794459104538
hm: 245 cena: 2338 --- 0.786700963974
hm: 219 cena: 2818 --- 0.751624822617
hm: 247 cena: 2441 --- 0.793646812439
hm: 249 cena: 1821 --- 0.791991949081
hm: 225 cena: 2721 --- 0.789260149002
hm: 242 cena: 2421 --- 0.786746025085
hm: 232 cena: 2452 --- 0.786549091339
hm: 240 cena: 2417 --- 0.786685943604
hm: 244 cena: 2026 --- 0.811430931091
hm: 247 cena: 2164 --- 0.794960975647
