hm: 63 cena: 473 --- 0.133352041245
hm: 66 cena: 326 --- 0.127594947815
hm: 87 cena: 174 --- 0.107795000076
hm: 59 cena: 545 --- 0.111878871918
hm: 65 cena: 243 --- 0.112100124359
hm: 83 cena: 563 --- 0.109518051147
hm: 17 cena: 212 --- 0.107650041580
hm: 91 cena: 375 --- 0.121073961258
hm: 26 cena: 224 --- 0.141247987747
hm: 96 cena: 224 --- 0.116312026978
hm: 44 cena: 290 --- 0.127973794937
hm: 85 cena: 459 --- 0.109495878220
hm: 75 cena: 325 --- 0.116108894348
hm: 56 cena: 431 --- 0.108808040619
hm: 72 cena: 472 --- 0.108759880066
hm: 65 cena: 230 --- 0.107580900192
hm: 50 cena: 452 --- 0.114896059036
hm: 87 cena: 306 --- 0.153984069824
hm: 92 cena: 483 --- 0.129241943359
hm: 63 cena: 227 --- 0.133959054947
hm: 87 cena: 229 --- 0.120270967484
hm: 96 cena: 496 --- 0.123414993286
hm: 70 cena: 286 --- 0.109632968903
hm: 86 cena: 387 --- 0.112768173218
hm: 53 cena: 320 --- 0.116414070129
hm: 98 cena: 222 --- 0.112864017487
hm: 84 cena: 512 --- 0.141665935516
hm: 89 cena: 181 --- 0.135781049728
hm: 77 cena: 288 --- 0.139991998672
hm: 83 cena: 372 --- 0.117707967758
hm: 96 cena: 296 --- 0.108617067337
hm: 97 cena: 309 --- 0.113155126572
hm: 56 cena: 501 --- 0.111455917358
hm: 63 cena: 100 --- 0.129831075668
hm: 70 cena: 253 --- 0.110865116119
hm: 94 cena: 585 --- 0.113339900970
hm: 53 cena: 584 --- 0.135772943497
hm: 98 cena: 147 --- 0.115630149841
hm: 76 cena: 251 --- 0.120216846466
hm: 45 cena: 159 --- 0.110414981842
hm: 90 cena: 314 --- 0.135421991348
hm: 55 cena: 401 --- 0.120942831039
hm: 64 cena: 437 --- 0.108053922653
hm: 83 cena: 398 --- 0.114141941071
hm: 70 cena: 505 --- 0.121304035187
hm: 59 cena: 319 --- 0.115409135818
hm: 87 cena: 217 --- 0.114696025848
hm: 72 cena: 330 --- 0.108928918839
hm: 46 cena: 254 --- 0.109021186829
hm: 94 cena: 462 --- 0.117540836334
