8000 91 0.008190703392028809
8001 83 0.008049702644348145
8002 74 0.007403397560119629
8003 80 0.008547806739807129
8004 70 0.008246612548828126
8005 85 0.007428789138793945
8006 83 0.008086299896240235
8007 89 0.007822418212890625
8008 83 0.008441185951232911
8009 100 0.008087205886840820
8010 81 0.007364201545715332
8011 89 0.007977390289306640
8012 90 0.008371090888977051
8013 100 0.007144403457641601
8014 84 0.008248901367187500
8015 95 0.008012104034423827
8016 82 0.008669495582580566
8017 89 0.009053397178649902
8018 92 0.007874083518981934
8019 70 0.007442212104797364
8020 89 0.006973600387573243
8021 102 0.007736301422119141
8022 92 0.008521699905395507
8023 86 0.008321404457092285
8024 79 0.007351493835449219
