5900 786 0.000011355161666870
5901 1067 0.000010817050933838
5902 850 0.000012454032897949
5903 1027 0.000012981176376343
5904 910 0.000012006044387817
5905 655 0.000011844158172607
5906 795 0.000008486986160278
5907 840 0.000012294054031372
5908 770 0.000009976148605347
5909 1048 0.000009583950042725
5910 728 0.000011495828628540
5911 730 0.000010829925537109
5912 887 0.000010218143463135
5913 850 0.000012533903121948
5914 623 0.000010372877120972
5915 729 0.000010725021362305
5916 864 0.000009923934936523
5917 730 0.000010133981704712
5918 872 0.000009474992752075
5919 866 0.000009900093078613
5920 1014 0.000009897947311401
5921 801 0.000008857011795044
5922 993 0.000010053873062134
5923 785 0.000009838819503784
5924 1021 0.000010272026062012
